Time(ms), Input 0
24437, 0.006256103515625
24438, 0.00579833984375
24439, 0.005950927734375
24440, 0.00640869140625
24441, 0.00579833984375
24442, 0.006256103515625
24443, 0.00640869140625
24444, 0.005950927734375
24445, 0.00640869140625
24446, 0.00579833984375
24447, 0.005950927734375
24448, 0.006103515625
24449, 0.006103515625
24450, 0.006103515625
24451, 0.006103515625
24452, 0.006103515625
24453, 0.00640869140625
24454, 0.006256103515625
24455, 0.006256103515625
24456, 0.006103515625
24457, 0.006103515625
24458, 0.006103515625
24459, 0.00640869140625
24460, 0.00640869140625
24461, 0.006103515625
24462, 0.006256103515625
24463, 0.005950927734375
24464, 0.00579833984375
24465, 0.006256103515625
24466, 0.006561279296875
24467, 0.005950927734375
24468, 0.006256103515625
24469, 0.006256103515625
24470, 0.006561279296875
24471, 0.006103515625
24472, 0.006103515625
24473, 0.006256103515625
24474, 0.006256103515625
24475, 0.006256103515625
24476, 0.005950927734375
24477, 0.00579833984375
24478, 0.006103515625
24479, 0.005950927734375
24480, 0.006256103515625
24481, 0.006103515625
24482, 0.00579833984375
24483, 0.006103515625
24484, 0.006103515625
24485, 0.006103515625
24486, 0.006103515625
24487, 0.006256103515625
24488, 0.006256103515625
24489, 0.006103515625
24490, 0.006256103515625
24491, 0.005950927734375
24492, 0.006256103515625
24493, 0.006103515625
24494, 0.005950927734375
24495, 0.006103515625
24496, 0.006103515625
24497, 0.006103515625
24498, 0.006103515625
24499, 0.00640869140625
24500, 0.006256103515625
24501, 0.006103515625
24502, 0.005950927734375
24503, 0.006103515625
24504, 0.00640869140625
24505, 0.006256103515625
24506, 0.006103515625
24507, 0.005950927734375
24508, 0.006256103515625
24509, 0.006256103515625
24510, 0.00579833984375
24511, 0.006103515625
24512, 0.006256103515625
24513, 0.006103515625
24514, 0.005950927734375
24515, 0.005950927734375
24516, 0.00579833984375
24517, 0.005950927734375
24518, 0.005950927734375
24519, 0.006256103515625
24520, 0.006256103515625
24521, 0.005950927734375
24522, 0.006103515625
24523, 0.00579833984375
24524, 0.006561279296875
24525, 0.006103515625
24526, 0.00640869140625
24527, 0.006256103515625
24528, 0.006256103515625
24529, 0.006103515625
24530, 0.00640869140625
24531, 0.006103515625
24532, 0.006103515625
24533, 0.006256103515625
24534, 0.006256103515625
24535, 0.005950927734375
24536, 0.006103515625
24537, 0.005950927734375
24538, 0.006103515625
24539, 0.006103515625
24540, 0.006256103515625
24541, 0.00640869140625
24542, 0.00640869140625
24543, 0.00640869140625
24544, 0.006256103515625
24545, 0.006256103515625
24546, 0.00579833984375
24547, 0.00579833984375
24548, 0.006103515625
24549, 0.005950927734375
24550, 0.006103515625
24551, 0.005950927734375
24552, 0.00640869140625
24553, 0.006256103515625
24554, 0.0067138671875
24555, 0.00579833984375
24556, 0.005950927734375
24557, 0.005950927734375
24558, 0.006256103515625
24559, 0.00579833984375
24560, 0.006256103515625
24561, 0.00579833984375
24562, 0.006103515625
24563, 0.006256103515625
24564, 0.006103515625
24565, 0.006103515625
24566, 0.005950927734375
24567, 0.006103515625
24568, 0.006103515625
24569, 0.006256103515625
24570, 0.006103515625
24571, 0.005950927734375
24572, 0.005950927734375
24573, 0.006103515625
24574, 0.00579833984375
24575, 0.006103515625
24576, 0.006103515625
24577, 0.006103515625
24578, 0.006103515625
24579, 0.005950927734375
24580, 0.006103515625
24581, 0.006256103515625
24582, 0.006103515625
24583, 0.005950927734375
24584, 0.00640869140625
24585, 0.00579833984375
24586, 0.00640869140625
24587, 0.006256103515625
24588, 0.006256103515625
24589, 0.006103515625
24590, 0.006103515625
24591, 0.005950927734375
24592, 0.006103515625
24593, 0.006256103515625
24594, 0.006256103515625
24595, 0.006103515625
24596, 0.006256103515625
24597, 0.006103515625
24598, 0.005950927734375
24599, 0.00579833984375
24600, 0.00579833984375
24601, 0.006103515625
24602, 0.006103515625
24603, 0.006256103515625
24604, 0.006103515625
24605, 0.005950927734375
24606, 0.005950927734375
24607, 0.006103515625
24608, 0.005950927734375
24609, 0.00640869140625
24610, 0.006103515625
24611, 0.006256103515625
24612, 0.005950927734375
24613, 0.005950927734375
24614, 0.006103515625
24615, 0.006256103515625
24616, 0.00640869140625
24617, 0.006103515625
24618, 0.006103515625
24619, 0.00579833984375
24620, 0.00579833984375
24621, 0.006103515625
24622, 0.0067138671875
24623, 0.006256103515625
24624, 0.006256103515625
24625, 0.006256103515625
24626, 0.005950927734375
24627, 0.006256103515625
24628, 0.006103515625
24629, 0.006103515625
24630, 0.006256103515625
24631, 0.006103515625
24632, 0.006103515625
24633, 0.006256103515625
24634, 0.005950927734375
24635, 0.006103515625
24636, 0.00579833984375
24637, 0.005950927734375
24638, 0.006561279296875
24639, 0.006103515625
24640, 0.006103515625
24641, 0.006103515625
24642, 0.005950927734375
24643, 0.006103515625
24644, 0.006103515625
24645, 0.00579833984375
24646, 0.006103515625
24647, 0.00579833984375
24648, 0.006256103515625
24649, 0.00640869140625
24650, 0.00579833984375
24651, 0.005950927734375
24652, 0.006103515625
24653, 0.00579833984375
24654, 0.006256103515625
24655, 0.005950927734375
24656, 0.005950927734375
24657, 0.00640869140625
24658, 0.006256103515625
24659, 0.00579833984375
24660, 0.006256103515625
24661, 0.006103515625
24662, 0.00579833984375
24663, 0.006103515625
24664, 0.006256103515625
24665, 0.006256103515625
24666, 0.00640869140625
24667, 0.006103515625
24668, 0.005950927734375
24669, 0.006256103515625
24670, 0.006103515625
24671, 0.006256103515625
24672, 0.005950927734375
24673, 0.006256103515625
24674, 0.00640869140625
24675, 0.006256103515625
24676, 0.006103515625
24677, 0.005950927734375
24678, 0.006256103515625
24679, 0.006256103515625
24680, 0.006103515625
24681, 0.006256103515625
24682, 0.006103515625
24683, 0.006256103515625
24684, 0.006256103515625
24685, 0.006256103515625
24686, 0.006103515625
24687, 0.00579833984375
24688, 0.006103515625
24689, 0.00579833984375
24690, 0.00640869140625
24691, 0.006103515625
24692, 0.00640869140625
24693, 0.006561279296875
24694, 0.005645751953125
24695, 0.006256103515625
24696, 0.006103515625
24697, 0.00579833984375
24698, 0.00579833984375
24699, 0.006256103515625
24700, 0.006256103515625
24701, 0.006256103515625
24702, 0.005950927734375
24703, 0.006103515625
24704, 0.006103515625
24705, 0.00579833984375
24706, 0.006256103515625
24707, 0.006103515625
24708, 0.006561279296875
24709, 0.006256103515625
24710, 0.00640869140625
24711, 0.006103515625
24712, 0.006103515625
24713, 0.006103515625
24714, 0.005950927734375
24715, 0.006103515625
24716, 0.005950927734375
24717, 0.005950927734375
24718, 0.006103515625
24719, 0.005950927734375
24720, 0.00640869140625
24721, 0.006103515625
24722, 0.00579833984375
24723, 0.006256103515625
24724, 0.006103515625
24725, 0.006256103515625
24726, 0.006103515625
24727, 0.006561279296875
24728, 0.005950927734375
24729, 0.006256103515625
24730, 0.006256103515625
24731, 0.005950927734375
24732, 0.006103515625
24733, 0.00579833984375
24734, 0.006103515625
24735, 0.006256103515625
24736, 0.006256103515625
24737, 0.00640869140625
24738, 0.005950927734375
24739, 0.005950927734375
24740, 0.006103515625
24741, 0.006103515625
24742, 0.006256103515625
24743, 0.005950927734375
24744, 0.006103515625
24745, 0.006256103515625
24746, 0.005950927734375
24747, 0.006256103515625
24748, 0.00579833984375
24749, 0.006103515625
24750, 0.006103515625
24751, 0.005950927734375
24752, 0.006256103515625
24753, 0.005950927734375
24754, 0.006256103515625
24755, 0.00640869140625
24756, 0.006256103515625
24757, 0.006103515625
24758, 0.00579833984375
24759, 0.005950927734375
24760, 0.006103515625
24761, 0.006256103515625
24762, 0.005950927734375
24763, 0.006256103515625
24764, 0.006103515625
24765, 0.006256103515625
24766, 0.005950927734375
24767, 0.00579833984375
24768, 0.006103515625
24769, 0.006103515625
24770, 0.006256103515625
24771, 0.00579833984375
24772, 0.006103515625
24773, 0.00579833984375
24774, 0.005950927734375
24775, 0.005950927734375
24776, 0.00579833984375
24777, 0.006103515625
24778, 0.006103515625
24779, 0.00640869140625
24780, 0.006103515625
24781, 0.006103515625
24782, 0.006103515625
24783, 0.006103515625
24784, 0.005950927734375
24785, 0.00640869140625
24786, 0.006103515625
24787, 0.0067138671875
24788, 0.006103515625
24789, 0.006103515625
24790, 0.005950927734375
24791, 0.006103515625
24792, 0.00640869140625
24793, 0.00579833984375
24794, 0.006256103515625
24795, 0.005950927734375
24796, 0.005950927734375
24797, 0.006256103515625
24798, 0.006256103515625
24799, 0.006103515625
24800, 0.006561279296875
24801, 0.006103515625
24802, 0.00640869140625
24803, 0.005950927734375
24804, 0.006103515625
24805, 0.00640869140625
24806, 0.00640869140625
24807, 0.006256103515625
24808, 0.005645751953125
24809, 0.006103515625
24810, 0.006256103515625
24811, 0.006103515625
24812, 0.005950927734375
24813, 0.005950927734375
24814, 0.006103515625
24815, 0.005645751953125
24816, 0.005950927734375
24817, 0.005645751953125
24818, 0.006866455078125
24819, 0.006103515625
24820, 0.005950927734375
24821, 0.005950927734375
24822, 0.006256103515625
24823, 0.005950927734375
24824, 0.006103515625
24825, 0.005950927734375
24826, 0.006256103515625
24827, 0.005950927734375
24828, 0.005950927734375
24829, 0.006256103515625
24830, 0.006103515625
24831, 0.006103515625
24832, 0.006103515625
24833, 0.005950927734375
24834, 0.006256103515625
24835, 0.006561279296875
24836, 0.006103515625
24837, 0.006103515625
24838, 0.006103515625
24839, 0.006256103515625
24840, 0.005950927734375
24841, 0.006256103515625
24842, 0.006103515625
24843, 0.006561279296875
24844, 0.006256103515625
24845, 0.005950927734375
24846, 0.006103515625
24847, 0.005645751953125
24848, 0.005950927734375
24849, 0.006256103515625
24850, 0.00579833984375
24851, 0.006256103515625
24852, 0.006561279296875
24853, 0.006256103515625
24854, 0.00640869140625
24855, 0.006103515625
24856, 0.005950927734375
24857, 0.005950927734375
24858, 0.005950927734375
24859, 0.00640869140625
24860, 0.006103515625
24861, 0.006103515625
24862, 0.00579833984375
24863, 0.006103515625
24864, 0.0067138671875
24865, 0.00579833984375
24866, 0.005950927734375
24867, 0.006256103515625
24868, 0.006103515625
24869, 0.006103515625
24870, 0.006103515625
24871, 0.006103515625
24872, 0.00579833984375
24873, 0.006103515625
24874, 0.006103515625
24875, 0.006561279296875
24876, 0.006103515625
24877, 0.00640869140625
24878, 0.00640869140625
24879, 0.005950927734375
24880, 0.005950927734375
24881, 0.006103515625
24882, 0.006256103515625
24883, 0.006103515625
24884, 0.00579833984375
24885, 0.006103515625
24886, 0.00640869140625
24887, 0.006103515625
24888, 0.006103515625
24889, 0.006103515625
24890, 0.006256103515625
24891, 0.006256103515625
24892, 0.005950927734375
24893, 0.006256103515625
24894, 0.006561279296875
24895, 0.005950927734375
24896, 0.00640869140625
24897, 0.005950927734375
24898, 0.00579833984375
24899, 0.006103515625
24900, 0.006103515625
24901, 0.006256103515625
24902, 0.005950927734375
24903, 0.005950927734375
24904, 0.006103515625
24905, 0.005950927734375
24906, 0.006103515625
24907, 0.00640869140625
24908, 0.006561279296875
24909, 0.006103515625
24910, 0.006103515625
24911, 0.005950927734375
24912, 0.00579833984375
24913, 0.006256103515625
24914, 0.006103515625
24915, 0.006256103515625
24916, 0.005950927734375
24917, 0.005950927734375
24918, 0.005950927734375
24919, 0.00640869140625
24920, 0.005950927734375
24921, 0.006256103515625
24922, 0.006103515625
24923, 0.006256103515625
24924, 0.00579833984375
24925, 0.00640869140625
24926, 0.00640869140625
24927, 0.006256103515625
24928, 0.006256103515625
24929, 0.006561279296875
24930, 0.006256103515625
24931, 0.00640869140625
24932, 0.005950927734375
24933, 0.006103515625
24934, 0.00640869140625
24935, 0.006256103515625
24936, 0.006103515625
24937, 0.006103515625
24938, 0.006103515625
24939, 0.006103515625
24940, 0.00640869140625
24941, 0.006103515625
24942, 0.00579833984375
24943, 0.005950927734375
24944, 0.006103515625
24945, 0.006256103515625
24946, 0.00579833984375
24947, 0.005950927734375
24948, 0.00640869140625
24949, 0.006103515625
24950, 0.006256103515625
24951, 0.006256103515625
24952, 0.0067138671875
24953, 0.005950927734375
24954, 0.005950927734375
24955, 0.006103515625
24956, 0.006103515625
24957, 0.00579833984375
24958, 0.006103515625
24959, 0.005950927734375
24960, 0.006103515625
24961, 0.006103515625
24962, 0.005950927734375
24963, 0.006561279296875
24964, 0.00579833984375
24965, 0.006103515625
24966, 0.006103515625
24967, 0.00640869140625
24968, 0.006256103515625
24969, 0.006103515625
24970, 0.005950927734375
24971, 0.006256103515625
24972, 0.006103515625
24973, 0.005950927734375
24974, 0.006103515625
24975, 0.006103515625
24976, 0.005950927734375
24977, 0.00640869140625
24978, 0.006103515625
24979, 0.00579833984375
24980, 0.006103515625
24981, 0.005950927734375
24982, 0.006256103515625
24983, 0.005950927734375
24984, 0.006256103515625
24985, 0.00579833984375
24986, 0.006103515625
24987, 0.006103515625
24988, 0.006103515625
24989, 0.00579833984375
24990, 0.006256103515625
24991, 0.006103515625
24992, 0.006256103515625
24993, 0.006103515625
24994, 0.006103515625
24995, 0.006103515625
24996, 0.006256103515625
24997, 0.006103515625
24998, 0.006103515625
24999, 0.006256103515625
25000, 0.005950927734375
25001, 0.00640869140625
25002, 0.006256103515625
25003, 0.005950927734375
25004, 0.006103515625
25005, 0.006103515625
25006, 0.006256103515625
25007, 0.006103515625
25008, 0.006103515625
25009, 0.006256103515625
25010, 0.006256103515625
25011, 0.006256103515625
25012, 0.006256103515625
25013, 0.00579833984375
25014, 0.006103515625
25015, 0.006103515625
25016, 0.005950927734375
25017, 0.00640869140625
25018, 0.00640869140625
25019, 0.006256103515625
25020, 0.006103515625
25021, 0.00579833984375
25022, 0.005645751953125
25023, 0.006103515625
25024, 0.00579833984375
25025, 0.006103515625
25026, 0.00640869140625
25027, 0.006256103515625
25028, 0.006103515625
25029, 0.005950927734375
25030, 0.005950927734375
25031, 0.00640869140625
25032, 0.00579833984375
25033, 0.00640869140625
25034, 0.006103515625
25035, 0.006256103515625
25036, 0.006103515625
25037, 0.006256103515625
25038, 0.006103515625
25039, 0.006103515625
25040, 0.006103515625
25041, 0.00640869140625
25042, 0.006103515625
25043, 0.006561279296875
25044, 0.00579833984375
25045, 0.006256103515625
25046, 0.006103515625
25047, 0.006103515625
25048, 0.00579833984375
25049, 0.005950927734375
25050, 0.006103515625
25051, 0.006103515625
25052, 0.00640869140625
25053, 0.005950927734375
25054, 0.006103515625
25055, 0.005950927734375
25056, 0.00640869140625
25057, 0.005950927734375
25058, 0.005950927734375
25059, 0.006103515625
25060, 0.00579833984375
25061, 0.006103515625
25062, 0.006256103515625
25063, 0.006103515625
25064, 0.005950927734375
25065, 0.006103515625
25066, 0.006103515625
25067, 0.005950927734375
25068, 0.006256103515625
25069, 0.005950927734375
25070, 0.00640869140625
25071, 0.00579833984375
25072, 0.006103515625
25073, 0.005950927734375
25074, 0.006256103515625
25075, 0.006103515625
25076, 0.006103515625
25077, 0.006103515625
25078, 0.006256103515625
25079, 0.005950927734375
25080, 0.006103515625
25081, 0.006256103515625
25082, 0.006103515625
25083, 0.005950927734375
25084, 0.00640869140625
25085, 0.00640869140625
25086, 0.006256103515625
25087, 0.006103515625
25088, 0.006256103515625
25089, 0.005950927734375
25090, 0.006103515625
25091, 0.006103515625
25092, 0.006103515625
25093, 0.006256103515625
25094, 0.00579833984375
25095, 0.005950927734375
25096, 0.006103515625
25097, 0.006256103515625
25098, 0.006256103515625
25099, 0.006103515625
25100, 0.00640869140625
25101, 0.005950927734375
25102, 0.006256103515625
25103, 0.006103515625
25104, 0.006103515625
25105, 0.006256103515625
25106, 0.00640869140625
25107, 0.006256103515625
25108, 0.006103515625
25109, 0.005950927734375
25110, 0.006103515625
25111, 0.006256103515625
25112, 0.00579833984375
25113, 0.006256103515625
25114, 0.006256103515625
25115, 0.006103515625
25116, 0.006103515625
25117, 0.005950927734375
25118, 0.005950927734375
25119, 0.006256103515625
25120, 0.00579833984375
25121, 0.006256103515625
25122, 0.006103515625
25123, 0.006256103515625
25124, 0.006256103515625
25125, 0.005950927734375
25126, 0.006103515625
25127, 0.00579833984375
25128, 0.00579833984375
25129, 0.006256103515625
25130, 0.005950927734375
25131, 0.006103515625
25132, 0.006256103515625
25133, 0.006256103515625
25134, 0.00640869140625
25135, 0.005950927734375
25136, 0.006103515625
25137, 0.006256103515625
25138, 0.006103515625
25139, 0.006103515625
25140, 0.006256103515625
25141, 0.006103515625
25142, 0.00640869140625
25143, 0.006256103515625
25144, 0.006103515625
25145, 0.006103515625
25146, 0.005950927734375
25147, 0.006103515625
25148, 0.006103515625
25149, 0.006103515625
25150, 0.00640869140625
25151, 0.006103515625
25152, 0.006256103515625
25153, 0.00640869140625
25154, 0.005950927734375
25155, 0.005950927734375
25156, 0.005950927734375
25157, 0.006103515625
25158, 0.006103515625
25159, 0.006103515625
25160, 0.005950927734375
25161, 0.005950927734375
25162, 0.006256103515625
25163, 0.006256103515625
25164, 0.005950927734375
25165, 0.006256103515625
25166, 0.00640869140625
25167, 0.0067138671875
25168, 0.006103515625
25169, 0.006256103515625
25170, 0.006103515625
25171, 0.006256103515625
25172, 0.006103515625
25173, 0.006103515625
25174, 0.00640869140625
25175, 0.006103515625
25176, 0.006256103515625
25177, 0.005950927734375
25178, 0.006256103515625
25179, 0.006256103515625
25180, 0.005950927734375
25181, 0.006256103515625
25182, 0.005950927734375
25183, 0.005950927734375
25184, 0.005950927734375
25185, 0.005950927734375
25186, 0.006103515625
25187, 0.006103515625
25188, 0.005950927734375
25189, 0.005950927734375
25190, 0.005950927734375
25191, 0.006256103515625
25192, 0.006103515625
25193, 0.006256103515625
25194, 0.005950927734375
25195, 0.006103515625
25196, 0.006103515625
25197, 0.00579833984375
25198, 0.00579833984375
25199, 0.006256103515625
25200, 0.006103515625
25201, 0.005950927734375
25202, 0.005950927734375
25203, 0.006103515625
25204, 0.00640869140625
25205, 0.006256103515625
25206, 0.006256103515625
25207, 0.006103515625
25208, 0.006103515625
25209, 0.005950927734375
25210, 0.006256103515625
25211, 0.00640869140625
25212, 0.006256103515625
25213, 0.006103515625
25214, 0.006103515625
25215, 0.005950927734375
25216, 0.005950927734375
25217, 0.006103515625
25218, 0.00579833984375
25219, 0.006256103515625
25220, 0.00640869140625
25221, 0.006256103515625
25222, 0.006103515625
25223, 0.006256103515625
25224, 0.00579833984375
25225, 0.00579833984375
25226, 0.006256103515625
25227, 0.005950927734375
25228, 0.005950927734375
25229, 0.00640869140625
25230, 0.006103515625
25231, 0.005950927734375
25232, 0.006256103515625
25233, 0.005950927734375
25234, 0.006103515625
25235, 0.006103515625
25236, 0.005950927734375
25237, 0.006256103515625
25238, 0.006103515625
25239, 0.006256103515625
25240, 0.005950927734375
25241, 0.00640869140625
25242, 0.006256103515625
25243, 0.006256103515625
25244, 0.005950927734375
25245, 0.006256103515625
25246, 0.005950927734375
25247, 0.005950927734375
25248, 0.005950927734375
25249, 0.006256103515625
25250, 0.00640869140625
25251, 0.00579833984375
25252, 0.006103515625
25253, 0.006103515625
25254, 0.006256103515625
25255, 0.006256103515625
25256, 0.005950927734375
25257, 0.006103515625
25258, 0.00640869140625
25259, 0.00640869140625
25260, 0.005950927734375
25261, 0.006256103515625
25262, 0.006103515625
25263, 0.006103515625
25264, 0.006103515625
25265, 0.006256103515625
25266, 0.00579833984375
25267, 0.00640869140625
25268, 0.005950927734375
25269, 0.006256103515625
25270, 0.005950927734375
25271, 0.005950927734375
25272, 0.006256103515625
25273, 0.006256103515625
25274, 0.00640869140625
25275, 0.00640869140625
25276, 0.005950927734375
25277, 0.00640869140625
25278, 0.0054931640625
25279, 0.006103515625
25280, 0.006103515625
25281, 0.006103515625
25282, 0.006256103515625
25283, 0.005950927734375
25284, 0.006256103515625
25285, 0.006256103515625
25286, 0.006103515625
25287, 0.00640869140625
25288, 0.005950927734375
25289, 0.00640869140625
25290, 0.006103515625
25291, 0.006103515625
25292, 0.006103515625
25293, 0.006256103515625
25294, 0.006103515625
25295, 0.006103515625
25296, 0.006103515625
25297, 0.005950927734375
25298, 0.00579833984375
25299, 0.00640869140625
25300, 0.006256103515625
25301, 0.006103515625
25302, 0.006256103515625
25303, 0.006103515625
25304, 0.005950927734375
25305, 0.00640869140625
25306, 0.006256103515625
25307, 0.005950927734375
25308, 0.006256103515625
25309, 0.005950927734375
25310, 0.006256103515625
25311, 0.005950927734375
25312, 0.00640869140625
25313, 0.00640869140625
25314, 0.005950927734375
25315, 0.006103515625
25316, 0.00640869140625
25317, 0.0067138671875
25318, 0.006256103515625
25319, 0.006103515625
25320, 0.00640869140625
25321, 0.006256103515625
25322, 0.0054931640625
25323, 0.006103515625
25324, 0.00579833984375
25325, 0.00640869140625
25326, 0.006256103515625
25327, 0.006103515625
25328, 0.00579833984375
25329, 0.00640869140625
25330, 0.006256103515625
25331, 0.005645751953125
25332, 0.00640869140625
25333, 0.006103515625
25334, 0.006103515625
25335, 0.006103515625
25336, 0.005950927734375
25337, 0.006103515625
25338, 0.005950927734375
25339, 0.006256103515625
25340, 0.00640869140625
25341, 0.00640869140625
25342, 0.006561279296875
25343, 0.006256103515625
25344, 0.006103515625
25345, 0.00640869140625
25346, 0.005950927734375
25347, 0.006103515625
25348, 0.00579833984375
25349, 0.005950927734375
25350, 0.00579833984375
25351, 0.005950927734375
25352, 0.006103515625
25353, 0.006256103515625
25354, 0.005950927734375
25355, 0.006103515625
25356, 0.00579833984375
25357, 0.006103515625
25358, 0.006256103515625
25359, 0.006103515625
25360, 0.006256103515625
25361, 0.00640869140625
25362, 0.00579833984375
25363, 0.006103515625
25364, 0.006256103515625
25365, 0.006103515625
25366, 0.005950927734375
25367, 0.005950927734375
25368, 0.00579833984375
25369, 0.006256103515625
25370, 0.006103515625
25371, 0.0067138671875
25372, 0.006256103515625
25373, 0.00579833984375
25374, 0.006103515625
25375, 0.006256103515625
25376, 0.00579833984375
25377, 0.006103515625
25378, 0.006103515625
25379, 0.006103515625
25380, 0.005950927734375
25381, 0.00579833984375
25382, 0.005950927734375
25383, 0.006103515625
25384, 0.005950927734375
25385, 0.006103515625
25386, 0.006103515625
25387, 0.00640869140625
25388, 0.006103515625
25389, 0.006103515625
25390, 0.006103515625
25391, 0.006256103515625
25392, 0.006103515625
25393, 0.006256103515625
25394, 0.006256103515625
25395, 0.006256103515625
25396, 0.005950927734375
25397, 0.006103515625
25398, 0.006256103515625
25399, 0.006103515625
25400, 0.00640869140625
25401, 0.005950927734375
25402, 0.006103515625
25403, 0.006103515625
25404, 0.006561279296875
25405, 0.006103515625
25406, 0.005950927734375
25407, 0.006103515625
25408, 0.006103515625
25409, 0.006103515625
25410, 0.006103515625
25411, 0.006103515625
25412, 0.006256103515625
25413, 0.00640869140625
25414, 0.00640869140625
25415, 0.006103515625
25416, 0.006103515625
25417, 0.006256103515625
25418, 0.005950927734375
25419, 0.006103515625
25420, 0.005950927734375
25421, 0.00640869140625
25422, 0.006256103515625
25423, 0.005950927734375
25424, 0.005950927734375
25425, 0.006103515625
25426, 0.006256103515625
25427, 0.006256103515625
25428, 0.006103515625
25429, 0.006256103515625
25430, 0.005950927734375
25431, 0.006103515625
25432, 0.00640869140625
25433, 0.005950927734375
25434, 0.006103515625
25435, 0.006103515625
25436, 0.006256103515625
25437, 0.006103515625
25438, 0.006103515625
25439, 0.006256103515625
25440, 0.00640869140625
25441, 0.006256103515625
25442, 0.006103515625
25443, 0.00579833984375
25444, 0.005950927734375
25445, 0.006103515625
25446, 0.006256103515625
25447, 0.005950927734375
25448, 0.006103515625
25449, 0.006103515625
25450, 0.006103515625
25451, 0.00640869140625
25452, 0.005950927734375
25453, 0.00640869140625
25454, 0.005950927734375
25455, 0.005950927734375
25456, 0.006103515625
25457, 0.00640869140625
25458, 0.006256103515625
25459, 0.00579833984375
25460, 0.006103515625
25461, 0.006103515625
25462, 0.006561279296875
25463, 0.006256103515625
25464, 0.005950927734375
25465, 0.005950927734375
25466, 0.005950927734375
25467, 0.006256103515625
25468, 0.006561279296875
25469, 0.00579833984375
25470, 0.005950927734375
25471, 0.006103515625
25472, 0.005950927734375
25473, 0.006256103515625
25474, 0.006256103515625
25475, 0.00640869140625
25476, 0.00579833984375
25477, 0.006103515625
25478, 0.006103515625
25479, 0.006103515625
25480, 0.006103515625
25481, 0.006256103515625
25482, 0.006103515625
25483, 0.006561279296875
25484, 0.006256103515625
25485, 0.006256103515625
25486, 0.006103515625
25487, 0.006561279296875
25488, 0.005645751953125
25489, 0.005950927734375
25490, 0.005950927734375
25491, 0.006103515625
25492, 0.00640869140625
25493, 0.006256103515625
25494, 0.006256103515625
25495, 0.006256103515625
25496, 0.005950927734375
25497, 0.005950927734375
25498, 0.006103515625
25499, 0.006256103515625
25500, 0.006256103515625
25501, 0.00640869140625
25502, 0.006256103515625
25503, 0.00640869140625
25504, 0.006103515625
25505, 0.006103515625
25506, 0.006103515625
25507, 0.005950927734375
25508, 0.005950927734375
25509, 0.006103515625
25510, 0.006103515625
25511, 0.006103515625
25512, 0.006103515625
25513, 0.00640869140625
25514, 0.005950927734375
25515, 0.00579833984375
25516, 0.005950927734375
25517, 0.005950927734375
25518, 0.005950927734375
25519, 0.006561279296875
25520, 0.005950927734375
25521, 0.006103515625
25522, 0.006103515625
25523, 0.006256103515625
25524, 0.006256103515625
25525, 0.005950927734375
25526, 0.006256103515625
25527, 0.006103515625
25528, 0.006103515625
25529, 0.006256103515625
25530, 0.006103515625
25531, 0.006561279296875
25532, 0.00579833984375
25533, 0.006256103515625
25534, 0.006103515625
25535, 0.005950927734375
25536, 0.006256103515625
25537, 0.006256103515625
25538, 0.006561279296875
25539, 0.006103515625
25540, 0.005950927734375
25541, 0.00579833984375
25542, 0.006256103515625
25543, 0.00640869140625
25544, 0.006256103515625
25545, 0.006256103515625
25546, 0.00640869140625
25547, 0.006256103515625
25548, 0.005950927734375
25549, 0.006103515625
25550, 0.005950927734375
25551, 0.005950927734375
25552, 0.006256103515625
25553, 0.005950927734375
25554, 0.005950927734375
25555, 0.00579833984375
25556, 0.006103515625
25557, 0.006256103515625
25558, 0.006103515625
25559, 0.00640869140625
25560, 0.00579833984375
25561, 0.006103515625
25562, 0.006256103515625
25563, 0.006103515625
25564, 0.005950927734375
25565, 0.00640869140625
25566, 0.006103515625
25567, 0.006103515625
25568, 0.006256103515625
25569, 0.006103515625
25570, 0.00579833984375
25571, 0.006256103515625
25572, 0.00640869140625
25573, 0.006256103515625
25574, 0.00640869140625
25575, 0.006561279296875
25576, 0.006103515625
25577, 0.00640869140625
25578, 0.006256103515625
25579, 0.00640869140625
25580, 0.005950927734375
25581, 0.006256103515625
25582, 0.006103515625
25583, 0.006561279296875
25584, 0.005950927734375
25585, 0.006103515625
25586, 0.006103515625
25587, 0.005950927734375
25588, 0.005950927734375
25589, 0.006256103515625
25590, 0.00579833984375
25591, 0.006103515625
25592, 0.006256103515625
25593, 0.006256103515625
25594, 0.0054931640625
25595, 0.005950927734375
25596, 0.00579833984375
25597, 0.006256103515625
25598, 0.00579833984375
25599, 0.006103515625
25600, 0.006103515625
25601, 0.006103515625
25602, 0.006256103515625
25603, 0.005950927734375
25604, 0.006103515625
25605, 0.00579833984375
25606, 0.006103515625
25607, 0.006103515625
25608, 0.005950927734375
25609, 0.006256103515625
25610, 0.006103515625
25611, 0.006256103515625
25612, 0.006103515625
25613, 0.00640869140625
25614, 0.00640869140625
25615, 0.005950927734375
25616, 0.006103515625
25617, 0.006256103515625
25618, 0.00579833984375
25619, 0.006103515625
25620, 0.006256103515625
25621, 0.005950927734375
25622, 0.00579833984375
25623, 0.005950927734375
25624, 0.006256103515625
25625, 0.006256103515625
25626, 0.006256103515625
25627, 0.005950927734375
25628, 0.006561279296875
25629, 0.00579833984375
25630, 0.006256103515625
25631, 0.005950927734375
25632, 0.006256103515625
25633, 0.006256103515625
25634, 0.006256103515625
